Date ,Time,PV gen (kW),Load (kW),temp (C),residual
1/19/15,11:00:00,2.249,0.16456294,24.916,-2.08443706
1/19/15,12:00:00,2.485,0.16729605,26.915,-2.31770395
1/19/15,13:00:00,2.476,0.198617521,28.124,-2.277382479
1/19/15,14:00:00,2.297,0.280534515,28.838,-2.016465485
1/19/15,15:00:00,1.977,0.411076932,29.121,-1.565923068
1/19/15,16:00:00,1.499,0.606685893,28.981,-0.892314107
1/19/15,17:00:00,0.935,0.809877847,28.442,-0.125122153
1/19/15,18:00:00,0.357,0.927696749,27.325,0.570696749
1/19/15,19:00:00,0.022,0.918799406,25.218,0.896799406
1/19/15,20:00:00,0,0.870980416,24.003,0.870980416
1/19/15,21:00:00,0,0.739421687,22.36,0.739421687
1/19/15,22:00:00,0,0.565104578,22.098,0.565104578
1/19/15,23:00:00,0,0.421259092,22.104,0.421259092
1/20/15,0:00:00,0,0.494001574,21.58,0.494001574
1/20/15,1:00:00,0,0.367528156,20.897,0.367528156
1/20/15,2:00:00,0,0.407777679,20.708,0.407777679
1/20/15,3:00:00,0,0.434462173,20.929,0.434462173
1/20/15,4:00:00,0,0.452419746,21.079,0.452419746
1/20/15,5:00:00,0,0.478654696,21.121,0.478654696
1/20/15,6:00:00,0.123,0.556438275,21.503,0.433438275
1/20/15,7:00:00,0.219,0.612500283,22.264,0.393500283
1/20/15,8:00:00,0.272,0.624201044,22.458,0.352201044
1/20/15,9:00:00,0.429,0.601810114,22.923,0.172810114
1/20/15,10:00:00,0.676,0.596839058,24.138,-0.079160942
1/20/15,11:00:00,1.426,0.512756925,26.804,-0.913243075
1/20/15,12:00:00,2.051,0.462127955,29.678,-1.588872045
1/20/15,13:00:00,1.955,0.50570921,30.033,-1.44929079
1/20/15,14:00:00,1.842,0.585644333,29.138,-1.256355667
1/20/15,15:00:00,1.623,0.594380563,28.117,-1.028619437
1/20/15,16:00:00,1.388,0.708071451,27.072,-0.679928549
1/20/15,17:00:00,0.885,0.788048446,25.38,-0.096951554
1/20/15,18:00:00,0.356,0.823343292,23.004,0.467343292
1/20/15,19:00:00,0.029,0.800017512,20.725,0.771017512
1/20/15,20:00:00,0,0.754121939,19.549,0.754121939
1/20/15,21:00:00,0,0.65098741,18.929,0.65098741
1/20/15,22:00:00,0,0.495242685,18.513,0.495242685
1/20/15,23:00:00,0,0.338345426,18.171,0.338345426
1/21/15,0:00:00,0,0.445641984,17.847,0.445641984
1/21/15,1:00:00,0,0.323444058,17.57,0.323444058
1/21/15,2:00:00,0,0.400118296,17.448,0.400118296
1/21/15,3:00:00,0,0.404158527,17.326,0.404158527
1/21/15,4:00:00,0,0.424689011,17.261,0.424689011
1/21/15,5:00:00,0,0.444578785,17.122,0.444578785
1/21/15,6:00:00,0.143,0.524472875,17.516,0.381472875
1/21/15,7:00:00,0.551,0.551757094,18.752,0.000757094
1/21/15,8:00:00,1.158,0.493451516,20.337,-0.664548484
1/21/15,9:00:00,1.662,0.446507097,21.924,-1.215492903
1/21/15,10:00:00,2.044,0.396452699,23.429,-1.647547301
1/21/15,11:00:00,2.315,0.342804997,24.699,-1.972195003
1/21/15,12:00:00,2.464,0.320450404,25.765,-2.143549596
1/21/15,13:00:00,2.443,0.301258827,26.55,-2.141741173
1/21/15,14:00:00,2.278,0.302082281,26.997,-1.975917719
1/21/15,15:00:00,1.958,0.391988433,26.923,-1.566011567
1/21/15,16:00:00,1.501,0.530668611,26.329,-0.970331389
1/21/15,17:00:00,0.929,0.713452146,25.302,-0.215547854
1/21/15,18:00:00,0.342,0.806929762,23.846,0.464929762
1/21/15,19:00:00,0.024,0.80446504,22.012,0.78046504
1/21/15,20:00:00,0,0.776912573,20.422,0.776912573
1/21/15,21:00:00,0,0.654769748,19.341,0.654769748
1/21/15,22:00:00,0,0.507123243,18.438,0.507123243
1/21/15,23:00:00,0,0.358719332,17.761,0.358719332
1/22/15,0:00:00,0,0.40246443,17.267,0.40246443
1/22/15,1:00:00,0,0.340984575,16.918,0.340984575
1/22/15,2:00:00,0,0.384881574,16.713,0.384881574
1/22/15,3:00:00,0,0.397735144,16.55,0.397735144
1/22/15,4:00:00,0,0.409237752,16.343,0.409237752
1/22/15,5:00:00,0,0.451017663,16.069,0.451017663
1/22/15,6:00:00,0.125,0.519142549,16.81,0.394142549
1/22/15,7:00:00,0.533,0.514161787,18.46,-0.018838213
1/22/15,8:00:00,1.182,0.420433273,20.819,-0.761566727
1/22/15,9:00:00,1.726,0.33519476,23.785,-1.39080524
1/22/15,10:00:00,2.096,0.290081252,27.362,-1.805918748
1/22/15,11:00:00,2.33,0.27927362,30.092,-2.05072638
1/22/15,12:00:00,2.42,0.318660792,31.601,-2.101339208
1/22/15,13:00:00,2.356,0.393335432,32.348,-1.962664568
1/22/15,14:00:00,2.07,0.492963483,32.164,-1.577036517
1/22/15,15:00:00,1.664,0.615093753,31.285,-1.048906247
1/22/15,16:00:00,1.325,0.7656015,30.131,-0.5593985
1/22/15,17:00:00,0.889,0.955180136,28.842,0.066180136
1/22/15,18:00:00,0.339,1.042712438,27.35,0.703712438
1/22/15,19:00:00,0.025,1.02276076,25.307,0.99776076
1/22/15,20:00:00,0,0.97363129,23.564,0.97363129
1/22/15,21:00:00,0,0.837695357,22.473,0.837695357
1/22/15,22:00:00,0,0.633983071,21.657,0.633983071
1/22/15,23:00:00,0,0.460100898,20.957,0.460100898
1/23/15,0:00:00,0,0.492239043,20.152,0.492239043
1/23/15,1:00:00,0,0.396531681,19.416,0.396531681
1/23/15,2:00:00,0,0.454364331,19.022,0.454364331
1/23/15,3:00:00,0,0.454109618,18.64,0.454109618
1/23/15,4:00:00,0,0.431060151,18.332,0.431060151
1/23/15,5:00:00,0,0.46585224,18.238,0.46585224
1/23/15,6:00:00,0.109,0.539284533,18.655,0.430284533
1/23/15,7:00:00,0.469,0.544644172,19.61,0.075644172
1/23/15,8:00:00,1.1,0.497171888,21.022,-0.602828112
1/23/15,9:00:00,1.688,0.426131243,22.539,-1.261868757
1/23/15,10:00:00,2.122,0.316280163,23.731,-1.805719837
1/23/15,11:00:00,2.4,0.239710585,24.602,-2.160289415
1/23/15,12:00:00,2.52,0.221088557,25.155,-2.298911443
1/23/15,13:00:00,2.494,0.222720457,25.355,-2.271279543
1/23/15,14:00:00,2.324,0.291681449,25.318,-2.032318551
1/23/15,15:00:00,2.007,0.383567187,24.975,-1.623432813
1/23/15,16:00:00,1.539,0.509190645,24.311,-1.029809355
1/23/15,17:00:00,0.95,0.651684823,23.266,-0.298315177
1/23/15,18:00:00,0.343,0.731917192,21.881,0.388917192
1/23/15,19:00:00,0.021,0.752705095,20.215,0.731705095
1/23/15,20:00:00,0,0.72830322,18.828,0.72830322
1/23/15,21:00:00,0,0.629551458,17.993,0.629551458
1/23/15,22:00:00,0,0.489121955,17.237,0.489121955
1/23/15,23:00:00,0,0.37030207,16.545,0.37030207
1/24/15,0:00:00,0,0.458911062,15.938,0.458911062
1/24/15,1:00:00,0,0.34417521,15.492,0.34417521
1/24/15,2:00:00,0,0.397645917,15.466,0.397645917
1/24/15,3:00:00,0,0.4061499,15.379,0.4061499
1/24/15,4:00:00,0,0.404484256,15.111,0.404484256
1/24/15,5:00:00,0,0.426000002,14.859,0.426000002
1/24/15,6:00:00,0.125,0.475001574,16.004,0.350001574
1/24/15,7:00:00,0.514,0.47156904,17.762,-0.04243096
1/24/15,8:00:00,1.175,0.429259182,19.052,-0.745740818
1/24/15,9:00:00,1.782,0.344755418,20.358,-1.437244582
1/24/15,10:00:00,2.202,0.248250176,21.643,-1.953749824
1/24/15,11:00:00,2.462,0.151656354,22.651,-2.310343646
1/24/15,12:00:00,2.571,0.143321954,23.264,-2.427678046
1/24/15,13:00:00,2.535,0.146424673,23.525,-2.388575327
1/24/15,14:00:00,2.351,0.195527059,23.671,-2.155472941
1/24/15,15:00:00,2.016,0.300895939,23.588,-1.715104061
1/24/15,16:00:00,1.529,0.420667959,23.016,-1.108332041
1/24/15,17:00:00,0.91,0.578033335,22.048,-0.331966665
1/24/15,18:00:00,0.341,0.67615664,20.874,0.33515664
1/24/15,19:00:00,0.022,0.708694726,19.668,0.686694726
1/24/15,20:00:00,0,0.700806915,18.878,0.700806915
1/24/15,21:00:00,0,0.605638214,18.337,0.605638214
1/24/15,22:00:00,0,0.479305596,17.869,0.479305596
1/24/15,23:00:00,0,0.362539501,17.375,0.362539501
1/25/15,0:00:00,0,0.419513608,16.952,0.419513608
1/25/15,1:00:00,0,0.342689167,16.503,0.342689167
1/25/15,2:00:00,0,0.373799568,15.818,0.373799568
1/25/15,3:00:00,0,0.381153513,15.195,0.381153513
1/25/15,4:00:00,0,0.389325324,14.806,0.389325324
1/25/15,5:00:00,0,0.406539839,14.513,0.406539839
1/25/15,6:00:00,0.122,0.440632086,14.868,0.318632086
1/25/15,7:00:00,0.511,0.439454148,15.853,-0.071545852
1/25/15,8:00:00,1.077,0.397644874,16.91,-0.679355126
1/25/15,9:00:00,1.656,0.344641497,18.046,-1.311358503
1/25/15,10:00:00,2.135,0.283695652,19.161,-1.851304348
1/25/15,11:00:00,2.326,0.170596536,19.978,-2.155403464
1/25/15,12:00:00,2.535,0.095149388,20.666,-2.439850612
1/25/15,13:00:00,2.57,0.076576378,21.065,-2.493423622
1/25/15,14:00:00,2.406,0.097278001,21.157,-2.308721999
1/25/15,15:00:00,2.069,0.171644139,20.95,-1.897355861
1/25/15,16:00:00,1.573,0.339637427,20.375,-1.233362573
1/25/15,17:00:00,0.966,0.490988857,19.518,-0.475011143
1/25/15,18:00:00,0.351,0.606401748,18.41,0.255401748
1/25/15,19:00:00,0.021,0.662333489,17.007,0.641333489
1/25/15,20:00:00,0,0.648802798,15.954,0.648802798
1/25/15,21:00:00,0,0.558192328,15.377,0.558192328
1/25/15,22:00:00,0,0.448288998,14.927,0.448288998
1/25/15,23:00:00,0,0.333097767,14.562,0.333097767
1/26/15,0:00:00,0,0.401165592,14.241,0.401165592
1/26/15,1:00:00,0,0.312496016,14.075,0.312496016
1/26/15,2:00:00,0,0.361295612,13.945,0.361295612
1/26/15,3:00:00,0,0.371265697,13.865,0.371265697
1/26/15,4:00:00,0,0.362301984,13.824,0.362301984
1/26/15,5:00:00,0,0.395046892,13.778,0.395046892
1/26/15,6:00:00,0.113,0.434415466,14.495,0.321415466
1/26/15,7:00:00,0.483,0.430867412,15.632,-0.052132588
1/26/15,8:00:00,1.088,0.387908846,16.935,-0.700091154
1/26/15,9:00:00,1.575,0.335190526,18.166,-1.239809474
1/26/15,10:00:00,1.996,0.362845596,19.328,-1.633154404
1/26/15,11:00:00,2.407,0.320358887,20.556,-2.086641113
1/26/15,12:00:00,2.507,0.272948137,21.365,-2.234051863
1/26/15,13:00:00,2.468,0.240905201,21.838,-2.227094799
1/26/15,14:00:00,2.333,0.261332847,22.043,-2.071667153
1/26/15,15:00:00,2.052,0.29034691,21.883,-1.76165309
1/26/15,16:00:00,1.569,0.394392485,21.27,-1.174607515
1/26/15,17:00:00,0.966,0.493604323,20.272,-0.472395677
1/26/15,18:00:00,0.346,0.602264505,18.868,0.256264505
1/26/15,19:00:00,0.018,0.651065285,17.091,0.633065285
1/26/15,20:00:00,0,0.666126144,15.731,0.666126144
1/26/15,21:00:00,0,0.563924404,14.913,0.563924404
1/26/15,22:00:00,0,0.425835249,14.331,0.425835249
1/26/15,23:00:00,0,0.289686963,13.879,0.289686963
1/27/15,0:00:00,0,0.35124818,13.492,0.35124818
1/27/15,1:00:00,0,0.277950514,13.178,0.277950514
1/27/15,2:00:00,0,0.333152883,12.883,0.333152883
1/27/15,3:00:00,0,0.358276712,12.59,0.358276712
1/27/15,4:00:00,0,0.370459813,12.29,0.370459813
1/27/15,5:00:00,0,0.407907986,12.006,0.407907986
1/27/15,6:00:00,0.071,0.510785957,12.81,0.439785957
1/27/15,7:00:00,0.53,0.526376933,14.659,-0.003623067
1/27/15,8:00:00,1.164,0.376080487,16.543,-0.787919513
1/27/15,9:00:00,1.641,0.251880537,18.122,-1.389119463
1/27/15,10:00:00,2.056,0.17313593,19.521,-1.88286407
1/27/15,11:00:00,2.408,0.112885882,20.852,-2.295114118
1/27/15,12:00:00,2.583,0.106946983,21.95,-2.476053017
1/27/15,13:00:00,2.558,0.102866585,22.543,-2.455133415
1/27/15,14:00:00,2.375,0.141056212,22.582,-2.233943788
1/27/15,15:00:00,2.044,0.225727698,22.188,-1.818272302
1/27/15,16:00:00,1.564,0.370714235,21.363,-1.193285765
1/27/15,17:00:00,0.961,0.536633599,20.079,-0.424366401
1/27/15,18:00:00,0.341,0.65275596,18.442,0.31175596
1/27/15,19:00:00,0.017,0.698101429,16.651,0.681101429
1/27/15,20:00:00,0,0.694686122,15.464,0.694686122
1/27/15,21:00:00,0,0.570288473,14.872,0.570288473
1/27/15,22:00:00,0,0.400226336,14.547,0.400226336
1/27/15,23:00:00,0,0.285239258,14.347,0.285239258
1/28/15,0:00:00,0,0.360818922,14.194,0.360818922
1/28/15,1:00:00,0,0.304096194,14.018,0.304096194
1/28/15,2:00:00,0,0.319966083,13.739,0.319966083
1/28/15,3:00:00,0,0.344304966,13.316,0.344304966
1/28/15,4:00:00,0,0.369713582,12.828,0.369713582
1/28/15,5:00:00,0,0.432755082,12.359,0.432755082
1/28/15,6:00:00,0.059,0.538376743,12.983,0.479376743
1/28/15,7:00:00,0.53,0.549021095,14.754,0.019021095
1/28/15,8:00:00,1.237,0.382175239,16.436,-0.854824761
1/28/15,9:00:00,1.834,0.253623129,18.147,-1.580376871
1/28/15,10:00:00,2.26,0.15269703,19.957,-2.10730297
1/28/15,11:00:00,2.517,0.068551262,21.731,-2.448448738
1/28/15,12:00:00,2.615,0.061718225,23.273,-2.553281775
1/28/15,13:00:00,2.567,0.069095821,24.477,-2.497904179
1/28/15,14:00:00,2.377,0.11296624,25.214,-2.26403376
1/28/15,15:00:00,2.042,0.218678447,25.41,-1.823321553
1/28/15,16:00:00,1.558,0.375368518,25.034,-1.182631482
1/28/15,17:00:00,0.953,0.551963416,24.07,-0.401036584
1/28/15,18:00:00,0.332,0.672082548,22.428,0.340082548
1/28/15,19:00:00,0.015,0.721084578,19.87,0.706084578
1/28/15,20:00:00,0,0.724033687,18.035,0.724033687
1/28/15,21:00:00,0,0.601902774,17.05,0.601902774
1/28/15,22:00:00,0,0.429782376,16.473,0.429782376
1/28/15,23:00:00,0,0.278725255,16.113,0.278725255
1/29/15,0:00:00,0,0.353066021,15.941,0.353066021
1/29/15,1:00:00,0,0.29120672,15.932,0.29120672
1/29/15,2:00:00,0,0.381960983,15.963,0.381960983
1/29/15,3:00:00,0,0.365957211,15.666,0.365957211
1/29/15,4:00:00,0,0.387949469,15.12,0.387949469
1/29/15,5:00:00,0,0.428060836,14.705,0.428060836
1/29/15,6:00:00,0.056,0.506878456,15.521,0.450878456
1/29/15,7:00:00,0.519,0.542308042,17.325,0.023308042
1/29/15,8:00:00,1.217,0.380070924,19.572,-0.836929076
1/29/15,9:00:00,1.793,0.243401501,22.258,-1.549598499
1/29/15,10:00:00,2.205,0.171320434,24.633,-2.033679566
1/29/15,11:00:00,2.459,0.128851436,26.136,-2.330148564
1/29/15,12:00:00,2.563,0.135247144,27.249,-2.427752856
1/29/15,13:00:00,2.522,0.166010042,28.085,-2.355989958
1/29/15,14:00:00,2.339,0.214448151,28.55,-2.124551849
1/29/15,15:00:00,2.011,0.360383592,28.596,-1.650616408
1/29/15,16:00:00,1.538,0.523596412,28.207,-1.014403588
1/29/15,17:00:00,0.942,0.700298029,27.274,-0.241701971
1/29/15,18:00:00,0.326,0.796004269,25.545,0.470004269
1/29/15,19:00:00,0.013,0.811412537,22.202,0.798412537
1/29/15,20:00:00,0,0.768404357,19.887,0.768404357
1/29/15,21:00:00,0,0.644343487,18.556,0.644343487
1/29/15,22:00:00,0,0.476548394,17.682,0.476548394
1/29/15,23:00:00,0,0.356150869,17.075,0.356150869
1/30/15,0:00:00,0,0.410100471,16.534,0.410100471
1/30/15,1:00:00,0,0.319672971,16.374,0.319672971
1/30/15,2:00:00,0,0.406999846,16.119,0.406999846
1/30/15,3:00:00,0,0.404401751,15.715,0.404401751
1/30/15,4:00:00,0,0.412719359,15.161,0.412719359
1/30/15,5:00:00,0,0.427086767,14.587,0.427086767
1/30/15,6:00:00,0.056,0.537482477,15.217,0.481482477
1/30/15,7:00:00,0.517,0.550111696,17.03,0.033111696
1/30/15,8:00:00,1.21,0.403483102,19.294,-0.806516898
1/30/15,9:00:00,1.789,0.289169224,21.597,-1.499830776
1/30/15,10:00:00,2.206,0.200030056,23.535,-2.005969944
1/30/15,11:00:00,2.461,0.135934053,25.027,-2.325065947
1/30/15,12:00:00,2.566,0.156252758,26.091,-2.409747242
1/30/15,13:00:00,2.53,0.187348032,26.692,-2.342651968
1/30/15,14:00:00,2.351,0.245028686,26.792,-2.105971314
1/30/15,15:00:00,2.025,0.360022415,26.421,-1.664977585
1/30/15,16:00:00,1.549,0.497887171,25.587,-1.051112829
1/30/15,17:00:00,0.949,0.639400858,24.22,-0.309599142
1/30/15,18:00:00,0.329,0.726658404,22.288,0.397658404
1/30/15,19:00:00,0.013,0.745262243,19.747,0.732262243
1/30/15,20:00:00,0,0.717659942,17.851,0.717659942
1/30/15,21:00:00,0,0.621530379,16.678,0.621530379
1/30/15,22:00:00,0,0.478666454,15.896,0.478666454
1/30/15,23:00:00,0,0.337383495,15.363,0.337383495
1/31/15,0:00:00,0,0.412792449,14.895,0.412792449
1/31/15,1:00:00,0,0.342871402,14.481,0.342871402
1/31/15,2:00:00,0,0.378848712,14.129,0.378848712
1/31/15,3:00:00,0,0.376113067,13.768,0.376113067
1/31/15,4:00:00,0,0.38607452,13.368,0.38607452
1/31/15,5:00:00,0,0.40632084,12.987,0.40632084
1/31/15,6:00:00,0.054,0.456931294,13.716,0.402931294
1/31/15,7:00:00,0.519,0.469522523,15.674,-0.049477477
1/31/15,8:00:00,1.223,0.416708442,17.794,-0.806291558
1/31/15,9:00:00,1.808,0.318287997,19.636,-1.489712003
1/31/15,10:00:00,2.231,0.241509209,21.236,-1.989490791
1/31/15,11:00:00,2.477,0.186837548,22.465,-2.290162452
1/31/15,12:00:00,2.495,0.195693929,23.28,-2.299306071
1/31/15,13:00:00,2.317,0.190754832,23.601,-2.126245168
1/31/15,14:00:00,2.049,0.223507935,23.433,-1.825492065
1/31/15,15:00:00,1.459,0.306128036,22.555,-1.152871964
1/31/15,16:00:00,0.927,0.470980967,21.228,-0.456019033
1/31/15,17:00:00,0.546,0.610034915,19.751,0.064034915
1/31/15,18:00:00,0.245,0.674235795,18.293,0.429235795
1/31/15,19:00:00,0.012,0.685681496,16.912,0.673681496
1/31/15,20:00:00,0,0.674925555,16.015,0.674925555
1/31/15,21:00:00,0,0.587278507,15.62,0.587278507
1/31/15,22:00:00,0,0.438403867,15.379,0.438403867
1/31/15,23:00:00,0,0.294289714,15.177,0.294289714
2/1/15,0:00:00,0,0.391582442,14.975,0.391582442
2/1/15,1:00:00,0,0.299850233,14.737,0.299850233
2/1/15,2:00:00,0,0.342502917,14.47,0.342502917
2/1/15,3:00:00,0,0.356853949,14.187,0.356853949
2/1/15,4:00:00,0,0.396269973,13.942,0.396269973
2/1/15,5:00:00,0,0.406491119,13.828,0.406491119
2/1/15,6:00:00,0.09,0.439838018,14.41,0.349838018
2/1/15,7:00:00,0.473,0.45128639,15.72,-0.02171361
2/1/15,8:00:00,0.951,0.435412758,17.056,-0.515587242
2/1/15,9:00:00,1.509,0.380426831,18.53,-1.128573169
2/1/15,10:00:00,2.095,0.320154244,20.217,-1.774845756
2/1/15,11:00:00,2.408,0.273845231,21.534,-2.134154769
2/1/15,12:00:00,2.556,0.272617413,22.485,-2.283382587
2/1/15,13:00:00,2.535,0.263419055,22.801,-2.271580945
2/1/15,14:00:00,2.36,0.254622684,22.504,-2.105377316
2/1/15,15:00:00,2.032,0.308942689,21.743,-1.723057311
2/1/15,16:00:00,1.555,0.429506413,20.668,-1.125493587
2/1/15,17:00:00,0.951,0.597043471,19.349,-0.353956529
2/1/15,18:00:00,0.333,0.690525966,17.81,0.357525966
2/1/15,19:00:00,0.012,0.722888763,16.272,0.710888763
2/1/15,20:00:00,0,0.707495284,15.463,0.707495284
2/1/15,21:00:00,0,0.578386724,15.124,0.578386724
2/1/15,22:00:00,0,0.414451932,14.942,0.414451932
2/1/15,23:00:00,0,0.241733423,14.792,0.241733423
2/2/15,0:00:00,0,0.349990019,14.663,0.349990019
2/2/15,1:00:00,0,0.283459046,14.529,0.283459046
2/2/15,2:00:00,0,0.35424707,14.299,0.35424707
2/2/15,3:00:00,0,0.345075261,13.879,0.345075261
2/2/15,4:00:00,0,0.383454743,13.41,0.383454743
2/2/15,5:00:00,0,0.413408172,13.05,0.413408172
2/2/15,6:00:00,0.068,0.531539497,13.85,0.463539497
2/2/15,7:00:00,0.507,0.590796322,15.591,0.083796322
2/2/15,8:00:00,1.115,0.468498648,17.063,-0.646501352
2/2/15,9:00:00,1.741,0.333219269,18.566,-1.407780731
2/2/15,10:00:00,2.213,0.204955155,20.054,-2.008044845
2/2/15,11:00:00,2.488,0.11517742,21.269,-2.37282258
2/2/15,12:00:00,2.602,0.087826866,22.138,-2.514173134
2/2/15,13:00:00,2.565,0.084484226,22.704,-2.480515774
2/2/15,14:00:00,2.377,0.110594365,22.981,-2.266405635
2/2/15,15:00:00,2.039,0.21283193,22.873,-1.82616807
2/2/15,16:00:00,1.554,0.36804159,22.325,-1.18595841
2/2/15,17:00:00,0.946,0.556095155,21.255,-0.389904845
2/2/15,18:00:00,0.325,0.667569075,19.677,0.342569075
2/2/15,19:00:00,0.01,0.712014286,17.678,0.702014286
2/2/15,20:00:00,0,0.70475498,16.232,0.70475498
2/2/15,21:00:00,0,0.581278912,15.409,0.581278912
2/2/15,22:00:00,0,0.417021681,14.927,0.417021681
2/2/15,23:00:00,0,0.28165126,14.606,0.28165126
2/3/15,0:00:00,0,0.357310523,14.296,0.357310523
2/3/15,1:00:00,0,0.28174369,13.968,0.28174369
2/3/15,2:00:00,0,0.345799393,13.653,0.345799393
2/3/15,3:00:00,0,0.368277441,13.225,0.368277441
2/3/15,4:00:00,0,0.399889416,12.786,0.399889416
2/3/15,5:00:00,0,0.415402656,12.322,0.415402656
2/3/15,6:00:00,0.054,0.52860685,13.013,0.47460685
2/3/15,7:00:00,0.515,0.557499972,14.847,0.042499972
2/3/15,8:00:00,1.219,0.399704951,16.894,-0.819295049
2/3/15,9:00:00,1.808,0.271249826,19.028,-1.536750174
2/3/15,10:00:00,2.228,0.174943079,21.11,-2.053056921
2/3/15,11:00:00,2.481,0.09764809,22.999,-2.38335191
2/3/15,12:00:00,2.579,0.092601613,24.534,-2.486398387
2/3/15,13:00:00,2.532,0.111792236,25.613,-2.420207764
2/3/15,14:00:00,2.346,0.162764749,26.104,-2.183235251
2/3/15,15:00:00,2.016,0.279210837,25.972,-1.736789163
2/3/15,16:00:00,1.529,0.434729362,25.165,-1.094270638
2/3/15,17:00:00,0.931,0.597298112,23.599,-0.333701888
2/3/15,18:00:00,0.321,0.703697854,21.318,0.382697854
2/3/15,19:00:00,0.01,0.720601271,18.629,0.710601271
2/3/15,20:00:00,0,0.725534076,16.749,0.725534076
2/3/15,21:00:00,0,0.600794488,15.696,0.600794488
2/3/15,22:00:00,0,0.427450102,15.04,0.427450102
2/3/15,23:00:00,0,0.285135669,14.58,0.285135669
2/4/15,0:00:00,0,0.360948835,14.22,0.360948835
2/4/15,1:00:00,0,0.278561228,13.983,0.278561228
2/4/15,2:00:00,0,0.36625468,13.689,0.36625468
2/4/15,3:00:00,0,0.363404549,13.368,0.363404549
2/4/15,4:00:00,0,0.374818556,12.993,0.374818556
2/4/15,5:00:00,0,0.417502693,12.569,0.417502693
2/4/15,6:00:00,0.062,0.515974289,13.146,0.453974289
2/4/15,7:00:00,0.499,0.573640147,14.834,0.074640147
2/4/15,8:00:00,1.047,0.435022105,16.475,-0.611977895
2/4/15,9:00:00,1.623,0.338808058,18.261,-1.284191942
2/4/15,10:00:00,2.157,0.321955131,20.234,-1.835044869
2/4/15,11:00:00,2.229,0.224618276,21.794,-2.004381724
2/4/15,12:00:00,2.102,0.132932761,22.628,-1.969067239
2/4/15,13:00:00,2.096,0.110628732,23.316,-1.985371268
2/4/15,14:00:00,1.621,0.125095294,23.092,-1.495904706
2/4/15,15:00:00,1.446,0.230824594,22.612,-1.215175406
2/4/15,16:00:00,1.397,0.373940085,22.386,-1.023059915
2/4/15,17:00:00,0.942,0.557323001,21.794,-0.384676999
2/4/15,18:00:00,0.326,0.664140592,20.452,0.338140592
2/4/15,19:00:00,0.009,0.717350378,18.284,0.708350378
2/4/15,20:00:00,0,0.716490843,16.748,0.716490843
2/4/15,21:00:00,0,0.587767145,15.826,0.587767145
2/4/15,22:00:00,0,0.416859461,15.249,0.416859461
2/4/15,23:00:00,0,0.28458964,14.927,0.28458964
2/5/15,0:00:00,0,0.338625355,14.739,0.338625355
2/5/15,1:00:00,0,0.290394467,14.49,0.290394467
2/5/15,2:00:00,0,0.371402504,14.072,0.371402504
2/5/15,3:00:00,0,0.380156854,13.485,0.380156854
2/5/15,4:00:00,0,0.382752243,12.969,0.382752243
2/5/15,5:00:00,0,0.424407358,12.563,0.424407358
2/5/15,6:00:00,0.056,0.536698146,13.146,0.480698146
2/5/15,7:00:00,0.52,0.578748729,14.969,0.058748729
2/5/15,8:00:00,1.22,0.40129839,17.271,-0.81870161
2/5/15,9:00:00,1.808,0.258498485,19.635,-1.549501515
2/5/15,10:00:00,2.227,0.159574179,22.038,-2.067425821
2/5/15,11:00:00,2.444,0.09371417,24.185,-2.35028583
2/5/15,12:00:00,2.446,0.09774509,25.765,-2.34825491
2/5/15,13:00:00,2.435,0.119830942,26.955,-2.315169058
2/5/15,14:00:00,2.282,0.178334304,27.747,-2.103665696
2/5/15,15:00:00,1.982,0.30071552,28.128,-1.68128448
